PK,SK,word,kanji,EntityType
WORD#570,KANJI#761,砂糖,砂,WordKanji
WORD#570,KANJI#1401,砂糖,糖,WordKanji
WORD#571,KANJI#811,醤油,油,WordKanji
WORD#572,KANJI#217,味噌,味,WordKanji
WORD#573,KANJI#85,駅,駅,WordKanji
WORD#574,KANJI#130,空港,空,WordKanji
WORD#574,KANJI#400,空港,港,WordKanji
WORD#575,KANJI#400,港,港,WordKanji
WORD#576,KANJI#192,店,店,WordKanji
WORD#577,KANJI#213,図書館,図,WordKanji
WORD#577,KANJI#86,図書館,館,WordKanji
WORD#577,KANJI#32,図書館,書,WordKanji
WORD#578,KANJI#86,美術館,館,WordKanji
WORD#578,KANJI#327,美術館,術,WordKanji
WORD#578,KANJI#344,美術館,美,WordKanji
WORD#579,KANJI#117,喫茶店,茶,WordKanji
WORD#579,KANJI#192,喫茶店,店,WordKanji
WORD#579,KANJI#929,喫茶店,喫,WordKanji
WORD#581,KANJI#44,天気,天,WordKanji
WORD#581,KANJI#23,天気,気,WordKanji
WORD#582,KANJI#4,雨,雨,WordKanji
WORD#583,KANJI#263,雪,雪,WordKanji
WORD#584,KANJI#441,晴れ,晴,WordKanji
WORD#585,KANJI#848,曇り,曇,WordKanji
WORD#586,KANJI#446,易しい,易,WordKanji
WORD#587,KANJI#23,元気な,気,WordKanji
WORD#587,KANJI#233,元気な,元,WordKanji
WORD#589,KANJI#374,眠い,眠,WordKanji
WORD#590,KANJI#534,大変な,変,WordKanji
WORD#590,KANJI#45,大変な,大,WordKanji
WORD#591,KANJI#347,一緒に,緒,WordKanji
WORD#591,KANJI#80,一緒に,一,WordKanji
WORD#594,KANJI#35,後で,後,WordKanji
WORD#609,KANJI#194,お帰りなさい,帰,WordKanji
WORD#617,KANJI#68,休みます,休,WordKanji
WORD#618,KANJI#136,知ります,知,WordKanji
WORD#619,KANJI#135,研究します,研,WordKanji
WORD#619,KANJI#131,研究します,究,WordKanji
WORD#620,KANJI#112,買い物します,買,WordKanji
WORD#620,KANJI#151,買い物します,物,WordKanji
WORD#621,KANJI#158,散歩します,歩,WordKanji
WORD#621,KANJI#449,散歩します,散,WordKanji
WORD#622,KANJI#408,洗います,洗,WordKanji
WORD#623,KANJI#269,掃除します,除,WordKanji
WORD#623,KANJI#861,掃除します,掃,WordKanji
WORD#624,KANJI#103,送ります,送,WordKanji
WORD#625,KANJI#288,連絡します,連,WordKanji
WORD#625,KANJI#732,連絡します,絡,WordKanji
WORD#626,KANJI#547,呼びます,呼,WordKanji
WORD#627,KANJI#181,手伝います,手,WordKanji
WORD#627,KANJI#605,手伝います,伝,WordKanji
WORD#628,KANJI#1317,脱ぎます,脱,WordKanji
WORD#629,KANJI#137,着ます,着,WordKanji
WORD#630,KANJI#608,付けます,付,WordKanji
WORD#631,KANJI#459,押します,押,WordKanji
WORD#632,KANJI#494,引きます,引,WordKanji
WORD#633,KANJI#100,運びます,運,WordKanji
WORD#634,KANJI#108,走ります,走,WordKanji
WORD#635,KANJI#158,歩きます,歩,WordKanji
WORD#636,KANJI#438,曲がります,曲,WordKanji
WORD#637,KANJI#401,渡ります,渡,WordKanji
WORD#638,KANJI#271,降ります,降,WordKanji
WORD#640,KANJI#985,並びます,並,WordKanji
WORD#641,KANJI#985,並べます,並,WordKanji
WORD#642,KANJI#345,置きます,置,WordKanji
WORD#643,KANJI#1024,飾ります,飾,WordKanji
WORD#644,KANJI#534,変えます,変,WordKanji
WORD#645,KANJI#376,直します,直,WordKanji
WORD#646,KANJI#279,選びます,選,WordKanji
WORD#647,KANJI#454,探します,探,WordKanji
WORD#648,KANJI#12,見つけます,見,WordKanji
WORD#649,KANJI#782,無くします,無,WordKanji
WORD#650,KANJI#782,無くなります,無,WordKanji
WORD#651,KANJI#65,入ります,入,WordKanji
WORD#652,KANJI#61,出ます,出,WordKanji
WORD#653,KANJI#296,迎えます,迎,WordKanji
WORD#654,KANJI#381,疲れます,疲,WordKanji
WORD#655,KANJI#92,青い,青,WordKanji
WORD#656,KANJI#109,赤い,赤,WordKanji
WORD#657,KANJI#394,熱い,熱,WordKanji
WORD#659,KANJI#586,安全,全,WordKanji
WORD#659,KANJI#200,安全,安,WordKanji
WORD#660,KANJI#380,痛い,痛,WordKanji
WORD#661,KANJI#80,一番,一,WordKanji
WORD#661,KANJI#383,一番,番,WordKanji
WORD#664,KANJI#161,歌,歌,WordKanji
WORD#665,KANJI#350,絵,絵,WordKanji
WORD#667,KANJI#700,お菓子,菓,WordKanji
WORD#667,KANJI#42,お菓子,子,WordKanji
WORD#668,KANJI#181,お手洗い,手,WordKanji
WORD#668,KANJI#408,お手洗い,洗,WordKanji
WORD#669,KANJI#905,お寺,寺,WordKanji
WORD#670,KANJI#337,お腹,腹,WordKanji
WORD#671,KANJI#218,同じ,同,WordKanji
WORD#672,KANJI#409,泳ぎます,泳,WordKanji
WORD#673,KANJI#112,買い物,買,WordKanji
WORD#673,KANJI#151,買い物,物,WordKanji
WORD#675,KANJI#608,片付けます,付,WordKanji
WORD#675,KANJI#776,片付けます,片,WordKanji
WORD#677,KANJI#2019,壁,壁,WordKanji
WORD#678,KANJI#367,神,神,WordKanji
WORD#679,KANJI#658,軽い,軽,WordKanji
WORD#682,KANJI#153,漢字,漢,WordKanji
WORD#682,KANJI#201,漢字,字,WordKanji
WORD#683,KANJI#620,黄色い,黄,WordKanji
WORD#683,KANJI#120,黄色い,色,WordKanji
WORD#684,KANJI#7,金,金,WordKanji
WORD#686,KANJI#81,黒い,黒,WordKanji
WORD#687,KANJI#114,計画,計,WordKanji
WORD#687,KANJI#144,計画,画,WordKanji
WORD#688,KANJI#1381,結婚,結,WordKanji
WORD#688,KANJI#526,結婚,婚,WordKanji
WORD#689,KANJI#128,答えます,答,WordKanji
WORD#694,KANJI#540,困ります,困,WordKanji
WORD#698,KANJI#113,試験,試,WordKanji
WORD#698,KANJI#84,試験,験,WordKanji
WORD#699,KANJI#110,質問,質,WordKanji
WORD#699,KANJI#214,質問,問,WordKanji
WORD#700,KANJI#157,死にます,死,WordKanji
WORD#701,KANJI#1366,締めます,締,WordKanji
WORD#703,KANJI#163,授業,業,WordKanji
WORD#703,KANJI#1782,授業,授,WordKanji
WORD#704,KANJI#90,宿題,題,WordKanji
WORD#704,KANJI#514,宿題,宿,WordKanji
WORD#705,KANJI#244,食事,事,WordKanji
WORD#705,KANJI#2,食事,食,WordKanji
WORD#706,KANJI#176,新幹線,新,WordKanji
WORD#706,KANJI#1910,新幹線,幹,WordKanji
WORD#706,KANJI#728,新幹線,線,WordKanji
WORD#709,KANJI#531,大丈夫な,夫,WordKanji
WORD#709,KANJI#45,大丈夫な,大,WordKanji
WORD#710,KANJI#45,大好きな,大,WordKanji
WORD#710,KANJI#529,大好きな,好,WordKanji
WORD#711,KANJI#228,大切な,切,WordKanji
WORD#711,KANJI#45,大切な,大,WordKanji
WORD#712,KANJI#137,着きます,着,WordKanji
WORD#715,KANJI#252,飛びます,飛,WordKanji
WORD#716,KANJI#221,入口,口,WordKanji
WORD#716,KANJI#65,入口,入,WordKanji
WORD#717,KANJI#416,値段,段,WordKanji
WORD#717,KANJI#594,値段,値,WordKanji
WORD#718,KANJI#615,乗ります,乗,WordKanji
WORD#719,KANJI#419,歯,歯,WordKanji
WORD#720,KANJI#765,灰皿,皿,WordKanji
WORD#720,KANJI#784,灰皿,灰,WordKanji
WORD#721,KANJI#579,初めて,初,WordKanji
WORD#723,KANJI#95,開きます,開,WordKanji
WORD#724,KANJI#599,便利な,便,WordKanji
WORD#724,KANJI#577,便利な,利,WordKanji
WORD#726,KANJI#376,真っ直ぐ,直,WordKanji
WORD#726,KANJI#138,真っ直ぐ,真,WordKanji
WORD#727,KANJI#1242,街,街,WordKanji
WORD#729,KANJI#553,向こう,向,WordKanji
WORD#730,KANJI#180,持ちます,持,WordKanji
WORD#731,KANJI#90,問題,題,WordKanji
WORD#731,KANJI#214,問題,問,WordKanji
WORD#732,KANJI#9,読書します,読,WordKanji
WORD#732,KANJI#32,読書します,書,WordKanji
WORD#733,KANJI#543,喜びます,喜,WordKanji
WORD#734,KANJI#726,練習,練,WordKanji
WORD#734,KANJI#125,練習,習,WordKanji
WORD#735,KANJI#485,忘れます,忘,WordKanji
WORD#736,KANJI#545,和食,和,WordKanji
WORD#736,KANJI#2,和食,食,WordKanji
WORD#737,KANJI#542,回,回,WordKanji
WORD#738,KANJI#635,階,階,WordKanji
WORD#739,KANJI#98,重い,重,WordKanji
WORD#740,KANJI#217,味,味,WordKanji
WORD#741,KANJI#60,分かります,分,WordKanji
WORD#742,KANJI#323,覚えます,覚,WordKanji
WORD#743,KANJI#797,温かい,温,WordKanji
WORD#745,KANJI#289,速い,速,WordKanji
WORD#746,KANJI#197,少ない,少,WordKanji
WORD#747,KANJI#206,多い,多,WordKanji
WORD#748,KANJI#188,強い,強,WordKanji
WORD#749,KANJI#878,弱い,弱,WordKanji
WORD#752,KANJI#503,看護師,師,WordKanji
WORD#752,KANJI#1475,看護師,看,WordKanji
WORD#752,KANJI#1182,看護師,護,WordKanji
WORD#753,KANJI#503,教師,師,WordKanji
WORD#753,KANJI#179,教師,教,WordKanji
WORD#754,KANJI#215,社員,員,WordKanji
WORD#754,KANJI#134,社員,社,WordKanji
WORD#755,KANJI#597,信号,信,WordKanji
WORD#755,KANJI#555,信号,号,WordKanji
WORD#756,KANJI#610,交差点,交,WordKanji
WORD#756,KANJI#505,交差点,差,WordKanji
WORD#756,KANJI#397,交差点,点,WordKanji
WORD#757,KANJI#217,意味,味,WordKanji
WORD#757,KANJI#182,意味,意,WordKanji
WORD#758,KANJI#583,以内,内,WordKanji
WORD#758,KANJI#240,以内,以,WordKanji
WORD#759,KANJI#46,以外,外,WordKanji
WORD#759,KANJI#240,以外,以,WordKanji
WORD#760,KANJI#19,一生懸命,生,WordKanji
WORD#760,KANJI#80,一生懸命,一,WordKanji
WORD#760,KANJI#1819,一生懸命,懸,WordKanji
WORD#760,KANJI#546,一生懸命,命,WordKanji
WORD#761,KANJI#146,田舎,田,WordKanji
WORD#761,KANJI#1305,田舎,舎,WordKanji
WORD#762,KANJI#608,受付,付,WordKanji
WORD#762,KANJI#557,受付,受,WordKanji
WORD#763,KANJI#224,動きます,動,WordKanji
WORD#764,KANJI#465,打ちます,打,WordKanji
WORD#765,KANJI#753,移ります,移,WordKanji
WORD#766,KANJI#688,裏,裏,WordKanji
WORD#767,KANJI#100,運動します,運,WordKanji
WORD#767,KANJI#224,運動します,動,WordKanji
WORD#768,KANJI#181,運転手,手,WordKanji
WORD#768,KANJI#100,運転手,運,WordKanji
WORD#768,KANJI#105,運転手,転,WordKanji
WORD#769,KANJI#1832,遠慮します,慮,WordKanji
WORD#769,KANJI#281,遠慮します,遠,WordKanji
WORD#770,KANJI#85,駅員,駅,WordKanji
WORD#770,KANJI#215,駅員,員,WordKanji
WORD#771,KANJI#181,選手,手,WordKanji
WORD#771,KANJI#279,選手,選,WordKanji
WORD#772,KANJI#239,英会話,会,WordKanji
WORD#772,KANJI#118,英会話,英,WordKanji
WORD#772,KANJI#11,英会話,話,WordKanji
WORD#773,KANJI#281,遠足,遠,WordKanji
WORD#773,KANJI#106,遠足,足,WordKanji
WORD#774,KANJI#3,終電,電,WordKanji
WORD#774,KANJI#126,終電,終,WordKanji
WORD#776,KANJI#462,折ります,折,WordKanji
WORD#777,KANJI#462,折れます,折,WordKanji
WORD#778,KANJI#330,落とします,落,WordKanji
WORD#779,KANJI#330,落ちます,落,WordKanji
WORD#780,KANJI#91,音,音,WordKanji
WORD#781,KANJI#757,お祝い,祝,WordKanji
WORD#782,KANJI#159,お正月,正,WordKanji
WORD#782,KANJI#31,お正月,月,WordKanji
WORD#783,KANJI#513,お年寄り,寄,WordKanji
WORD#783,KANJI#36,お年寄り,年,WordKanji
WORD#784,KANJI#12,お見舞い,見,WordKanji
WORD#784,KANJI#336,お見舞い,舞,WordKanji
WORD#785,KANJI#202,開始,始,WordKanji
WORD#785,KANJI#95,開始,開,WordKanji
WORD#786,KANJI#239,会議,会,WordKanji
WORD#786,KANJI#309,会議,議,WordKanji
WORD#787,KANJI#239,会場,会,WordKanji
WORD#787,KANJI#210,会場,場,WordKanji
WORD#788,KANJI#896,海岸,岸,WordKanji
WORD#788,KANJI#154,海岸,海,WordKanji
WORD#789,KANJI#239,会話,会,WordKanji
WORD#789,KANJI#11,会話,話,WordKanji
WORD#790,KANJI#365,科学,科,WordKanji
WORD#790,KANJI#41,科学,学,WordKanji
WORD#791,KANJI#1081,鏡,鏡,WordKanji
WORD#792,KANJI#21,火事,火,WordKanji
WORD#792,KANJI#244,火事,事,WordKanji
WORD#793,KANJI#198,家事,家,WordKanji
WORD#793,KANJI#244,家事,事,WordKanji
WORD#794,KANJI#486,必ず,必,WordKanji
WORD#795,KANJI#102,通います,通,WordKanji
WORD#796,KANJI#980,乾きます,乾,WordKanji
WORD#797,KANJI#980,乾かします,乾,WordKanji
WORD#798,KANJI#534,変わります,変,WordKanji
WORD#799,KANJI#842,看板,板,WordKanji
WORD#799,KANJI#1475,看板,看,WordKanji
WORD#800,KANJI#598,関係,係,WordKanji
WORD#800,KANJI#273,関係,関,WordKanji
WORD#801,KANJI#322,観光客,観,WordKanji
WORD#801,KANJI#517,観光客,客,WordKanji
WORD#801,KANJI#587,観光客,光,WordKanji
WORD#802,KANJI#239,機会,会,WordKanji
WORD#802,KANJI#423,機会,機,WordKanji
WORD#803,KANJI#268,危険な,険,WordKanji
WORD#803,KANJI#563,危険な,危,WordKanji
WORD#804,KANJI#412,決まります,決,WordKanji
WORD#805,KANJI#412,決めます,決,WordKanji
WORD#806,KANJI#23,気持ち,気,WordKanji
WORD#806,KANJI#180,気持ち,持,WordKanji
WORD#807,KANJI#184,急行,急,WordKanji
WORD#807,KANJI#14,急行,行,WordKanji
WORD#808,KANJI#365,教科書,科,WordKanji
WORD#808,KANJI#32,教科書,書,WordKanji
WORD#808,KANJI#179,教科書,教,WordKanji
WORD#809,KANJI#104,近所,近,WordKanji
WORD#809,KANJI#467,近所,所,WordKanji
WORD#810,KANJI#96,銀色,銀,WordKanji
WORD#810,KANJI#120,銀色,色,WordKanji
WORD#811,KANJI#130,空気,空,WordKanji
WORD#811,KANJI#23,空気,気,WordKanji
WORD#812,KANJI#195,工場,工,WordKanji
WORD#812,KANJI#210,工場,場,WordKanji
WORD#813,KANJI#19,高校生,生,WordKanji
WORD#813,KANJI#1,高校生,高,WordKanji
WORD#813,KANJI#26,高校生,校,WordKanji
WORD#814,KANJI#19,校長先生,生,WordKanji
WORD#814,KANJI#6,校長先生,長,WordKanji
WORD#814,KANJI#66,校長先生,先,WordKanji
WORD#814,KANJI#26,校長先生,校,WordKanji
WORD#815,KANJI#231,公務員,公,WordKanji
WORD#815,KANJI#568,公務員,務,WordKanji
WORD#815,KANJI#215,公務員,員,WordKanji
WORD#816,KANJI#535,声,声,WordKanji
WORD#817,KANJI#26,小学校,校,WordKanji
WORD#817,KANJI#41,小学校,学,WordKanji
WORD#817,KANJI#40,小学校,小,WordKanji
WORD#818,KANJI#1058,故障します,障,WordKanji
WORD#818,KANJI#1752,故障します,故,WordKanji
WORD#819,KANJI#128,答え,答,WordKanji
WORD#820,KANJI#82,小鳥,鳥,WordKanji
WORD#820,KANJI#40,小鳥,小,WordKanji
WORD#821,KANJI#2017,壊します,壊,WordKanji
WORD#822,KANJI#2017,壊れます,壊,WordKanji
WORD#823,KANJI#69,今度,今,WordKanji
WORD#823,KANJI#191,今度,度,WordKanji
WORD#824,KANJI#104,最近,近,WordKanji
WORD#824,KANJI#436,最近,最,WordKanji
WORD#825,KANJI#35,最後,後,WordKanji
WORD#825,KANJI#436,最後,最,WordKanji
WORD#826,KANJI#579,最初,初,WordKanji
WORD#826,KANJI#436,最初,最,WordKanji
WORD#827,KANJI#178,作文,文,WordKanji
WORD#827,KANJI#236,作文,作,WordKanji
WORD#828,KANJI#1015,騒ぎます,騒,WordKanji
WORD#829,KANJI#684,触ります,触,WordKanji
WORD#830,KANJI#561,参加します,参,WordKanji
WORD#830,KANJI#572,参加します,加,WordKanji
WORD#831,KANJI#483,残念な,念,WordKanji
WORD#831,KANJI#417,残念な,残,WordKanji
WORD#832,KANJI#554,試合,合,WordKanji
WORD#832,KANJI#113,試合,試,WordKanji
WORD#833,KANJI#123,歯医者,者,WordKanji
WORD#833,KANJI#419,歯医者,歯,WordKanji
WORD#833,KANJI#223,歯医者,医,WordKanji
WORD#834,KANJI#121,自由,自,WordKanji
WORD#834,KANJI#386,自由,由,WordKanji
WORD#835,KANJI#121,自販機,自,WordKanji
WORD#835,KANJI#670,自販機,販,WordKanji
WORD#835,KANJI#423,自販機,機,WordKanji
WORD#836,KANJI#244,事務所,事,WordKanji
WORD#836,KANJI#568,事務所,務,WordKanji
WORD#836,KANJI#467,事務所,所,WordKanji
WORD#838,KANJI#523,住宅,宅,WordKanji
WORD#838,KANJI#238,住宅,住,WordKanji
WORD#839,KANJI#141,出発します,発,WordKanji
WORD#839,KANJI#61,出発します,出,WordKanji
WORD#840,KANJI#502,出席します,席,WordKanji
WORD#840,KANJI#61,出席します,出,WordKanji
WORD#841,KANJI#61,出張します,出,WordKanji
WORD#841,KANJI#1889,出張します,張,WordKanji
WORD#842,KANJI#791,準備します,準,WordKanji
WORD#842,KANJI#590,準備します,備,WordKanji
WORD#843,KANJI#733,紹介します,紹,WordKanji
WORD#843,KANJI#978,紹介します,介,WordKanji
WORD#844,KANJI#192,商店街,店,WordKanji
WORD#844,KANJI#1242,商店街,街,WordKanji
WORD#844,KANJI#544,商店街,商,WordKanji
WORD#845,KANJI#43,少女,女,WordKanji
WORD#845,KANJI#197,少女,少,WordKanji
WORD#846,KANJI#36,少年,年,WordKanji
WORD#846,KANJI#197,少年,少,WordKanji
WORD#847,KANJI#216,食料品,品,WordKanji
WORD#847,KANJI#177,食料品,料,WordKanji
WORD#847,KANJI#2,食料品,食,WordKanji
WORD#848,KANJI#22,水道,水,WordKanji
WORD#848,KANJI#99,水道,道,WordKanji
WORD#849,KANJI#448,数字,数,WordKanji
WORD#849,KANJI#201,数字,字,WordKanji
WORD#850,KANJI#130,空きます,空,WordKanji
WORD#851,KANJI#130,空き缶,空,WordKanji
WORD#851,KANJI#724,空き缶,缶,WordKanji
WORD#852,KANJI#284,過ぎます,過,WordKanji
WORD#853,KANJI#287,進みます,進,WordKanji
WORD#854,KANJI#1577,滑ります,滑,WordKanji
WORD#855,KANJI#19,生活,生,WordKanji
WORD#855,KANJI#407,生活,活,WordKanji
WORD#856,KANJI#159,お正月,正,WordKanji
WORD#856,KANJI#31,お正月,月,WordKanji
WORD#857,KANJI#143,世界,界,WordKanji
WORD#857,KANJI#246,世界,世,WordKanji
WORD#858,KANJI#315,説明します,説,WordKanji
WORD#858,KANJI#171,説明します,明,WordKanji
WORD#859,KANJI#786,洗濯機,濯,WordKanji
WORD#859,KANJI#423,洗濯機,機,WordKanji
WORD#859,KANJI#408,洗濯機,洗,WordKanji
WORD#860,KANJI#300,線路,路,WordKanji
WORD#860,KANJI#728,線路,線,WordKanji
WORD#861,KANJI#728,線,線,WordKanji
WORD#862,KANJI#613,戦争,争,WordKanji
WORD#862,KANJI#469,戦争,戦,WordKanji
WORD#863,KANJI#269,掃除機,除,WordKanji
WORD#863,KANJI#861,掃除機,掃,WordKanji
WORD#863,KANJI#423,掃除機,機,WordKanji
WORD#864,KANJI#375,相手,相,WordKanji
WORD#864,KANJI#181,相手,手,WordKanji
WORD#865,KANJI#880,倉庫,庫,WordKanji
WORD#865,KANJI#2164,倉庫,倉,WordKanji
WORD#866,KANJI#289,速達,速,WordKanji
WORD#866,KANJI#283,速達,達,WordKanji
WORD#867,KANJI#163,卒業します,業,WordKanji
WORD#867,KANJI#943,卒業します,卒,WordKanji
WORD#868,KANJI#340,育てます,育,WordKanji
WORD#869,KANJI#495,卒業式,式,WordKanji
WORD#869,KANJI#163,卒業式,業,WordKanji
WORD#869,KANJI#943,卒業式,卒,WordKanji
WORD#870,KANJI#292,退院します,退,WordKanji
WORD#870,KANJI#94,退院します,院,WordKanji
WORD#871,KANJI#19,大学生,生,WordKanji
WORD#871,KANJI#45,大学生,大,WordKanji
WORD#871,KANJI#41,大学生,学,WordKanji
WORD#872,KANJI#237,体育館,体,WordKanji
WORD#872,KANJI#86,体育館,館,WordKanji
WORD#872,KANJI#340,体育館,育,WordKanji
WORD#873,KANJI#162,楽しみ,楽,WordKanji
WORD#874,KANJI#162,楽しみます,楽,WordKanji
WORD#876,KANJI#156,注意します,注,WordKanji
WORD#876,KANJI#182,注意します,意,WordKanji
WORD#877,KANJI#160,中止します,止,WordKanji
WORD#877,KANJI#74,中止します,中,WordKanji
WORD#878,KANJI#178,注文します,文,WordKanji
WORD#878,KANJI#156,注文します,注,WordKanji
WORD#879,KANJI#210,駐車場,場,WordKanji
WORD#879,KANJI#623,駐車場,駐,WordKanji
WORD#879,KANJI#8,駐車場,車,WordKanji
WORD#880,KANJI#630,地震,震,WordKanji
WORD#880,KANJI#212,地震,地,WordKanji
WORD#881,KANJI#213,地図,図,WordKanji
WORD#881,KANJI#212,地図,地,WordKanji
WORD#882,KANJI#117,茶碗,茶,WordKanji
WORD#883,KANJI#175,使い方,方,WordKanji
WORD#883,KANJI#235,使い方,使,WordKanji
WORD#884,KANJI#151,漬け物,物,WordKanji
WORD#884,KANJI#1569,漬け物,漬,WordKanji
WORD#885,KANJI#554,付き合います,合,WordKanji
WORD#885,KANJI#608,付き合います,付,WordKanji
WORD#886,KANJI#605,伝えます,伝,WordKanji
WORD#888,KANJI#348,続けます,続,WordKanji
WORD#889,KANJI#946,包みます,包,WordKanji
WORD#890,KANJI#3,電灯,電,WordKanji
WORD#890,KANJI#785,電灯,灯,WordKanji
WORD#891,KANJI#105,転びます,転,WordKanji
WORD#892,KANJI#3,電気屋,電,WordKanji
WORD#892,KANJI#23,電気屋,気,WordKanji
WORD#892,KANJI#196,電気屋,屋,WordKanji
WORD#893,KANJI#3,電子レンジ,電,WordKanji
WORD#893,KANJI#42,電子レンジ,子,WordKanji
WORD#894,KANJI#137,到着します,着,WordKanji
WORD#894,KANJI#576,到着します,到,WordKanji
WORD#895,KANJI#224,動き,動,WordKanji
WORD#896,KANJI#151,動物園,物,WordKanji
WORD#896,KANJI#539,動物園,園,WordKanji
WORD#896,KANJI#224,動物園,動,WordKanji
WORD#897,KANJI#150,特急,特,WordKanji
WORD#897,KANJI#184,特急,急,WordKanji
WORD#898,KANJI#806,泥棒,泥,WordKanji
WORD#898,KANJI#831,泥棒,棒,WordKanji
WORD#899,KANJI#411,治ります,治,WordKanji
WORD#900,KANJI#19,中学生,生,WordKanji
WORD#900,KANJI#41,中学生,学,WordKanji
WORD#900,KANJI#74,中学生,中,WordKanji
WORD#901,KANJI#376,直線,直,WordKanji
WORD#901,KANJI#728,直線,線,WordKanji
WORD#902,KANJI#583,内,内,WordKanji
WORD#903,KANJI#102,通訳,通,WordKanji
WORD#903,KANJI#1216,通訳,訳,WordKanji
WORD#904,KANJI#102,通勤,通,WordKanji
WORD#904,KANJI#566,通勤,勤,WordKanji
WORD#905,KANJI#456,捕まえます,捕,WordKanji
WORD#906,KANJI#102,通行人,通,WordKanji
WORD#906,KANJI#70,通行人,人,WordKanji
WORD#906,KANJI#14,通行人,行,WordKanji
WORD#907,KANJI#1960,丁寧な,寧,WordKanji
WORD#907,KANJI#2220,丁寧な,丁,WordKanji
WORD#908,KANJI#397,点,点,WordKanji
WORD#909,KANJI#239,展覧会,会,WordKanji
WORD#909,KANJI#1221,展覧会,覧,WordKanji
WORD#909,KANJI#1944,展覧会,展,WordKanji
WORD#910,KANJI#239,都会,会,WordKanji
WORD#910,KANJI#277,都会,都,WordKanji
WORD#911,KANJI#321,解きます,解,WordKanji
WORD#912,KANJI#899,届きます,届,WordKanji
WORD#913,KANJI#899,届けます,届,WordKanji
WORD#914,KANJI#150,特に,特,WordKanji
WORD#915,KANJI#150,特別な,特,WordKanji
WORD#915,KANJI#227,特別な,別,WordKanji
WORD#916,KANJI#808,泊まります,泊,WordKanji
WORD#917,KANJI#456,捕まります,捕,WordKanji
WORD#918,KANJI#558,取り替えます,取,WordKanji
WORD#918,KANJI#847,取り替えます,替,WordKanji
WORD#919,KANJI#558,取ります,取,WordKanji
WORD#920,KANJI#102,直通で,通,WordKanji
WORD#920,KANJI#376,直通で,直,WordKanji
WORD#921,KANJI#186,中心,心,WordKanji
WORD#921,KANJI#74,中心,中,WordKanji
WORD#922,KANJI#156,注意,注,WordKanji
WORD#922,KANJI#182,注意,意,WordKanji
WORD#923,KANJI#862,使い捨て,捨,WordKanji
WORD#923,KANJI#235,使い捨て,使,WordKanji
WORD#924,KANJI#144,動画,画,WordKanji
WORD#924,KANJI#224,動画,動,WordKanji
WORD#925,KANJI#681,動詞,詞,WordKanji
WORD#925,KANJI#224,動詞,動,WordKanji
WORD#926,KANJI#463,投げます,投,WordKanji
WORD#927,KANJI#248,鳴きます,鳴,WordKanji
WORD#928,KANJI#470,成ります,成,WordKanji
WORD#929,KANJI#604,似ています,似,WordKanji
WORD#930,KANJI#291,逃げます,逃,WordKanji
WORD#931,KANJI#41,入学します,学,WordKanji
WORD#931,KANJI#65,入学します,入,WordKanji
WORD#932,KANJI#94,入院します,院,WordKanji
